City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Ajaccio,FR,42.0,8.9167,78.78,32,0,13.8,clear sky
349,Verkhnyaya Inta,RU,65.9811,60.3094,69.91,68,77,7.63,broken clouds
350,Ugoofaaru,MV,5.6667,73.0,82.72,77,100,9.33,overcast clouds
351,Vydrino,RU,51.485,104.8461,60.35,76,60,7.11,broken clouds
352,Bodden Town,KY,19.2833,-81.25,87.8,74,20,9.22,few clouds
353,Pudozh,RU,61.8099,36.5345,62.55,52,60,7.74,broken clouds
354,Kokoda,PG,-8.8785,147.7407,73.87,96,100,1.36,overcast clouds
355,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,55.62,95,100,4.83,moderate rain
356,Mocuba,MZ,-16.8392,36.9856,68.47,62,58,7.36,broken clouds
357,Asfi,MA,32.2994,-9.2372,75.7,62,4,23.4,clear sky
358,Les Cayes,HT,18.2,-73.75,86.95,56,39,13.27,scattered clouds
359,Concepcion Del Uruguay,AR,-32.4825,-58.2372,63.82,66,60,3.0,broken clouds
360,Ostrovnoy,RU,68.0531,39.5131,48.94,87,100,11.88,overcast clouds
361,Port-Gentil,GA,-0.7193,8.7815,77.18,81,27,16.31,scattered clouds
362,Ambanja,MG,-13.6833,48.45,71.92,87,40,2.1,light rain
363,Lokosovo,RU,61.1333,74.8167,59.7,83,71,3.42,broken clouds
364,Nouadhibou,MR,20.931,-17.0347,70.0,85,0,23.67,clear sky
365,Altar,MX,30.7,-111.8167,91.96,44,0,2.84,clear sky
366,Dongsheng,CN,39.8161,109.9776,65.77,45,0,9.15,clear sky
367,Avera,US,33.194,-82.5271,80.74,52,38,6.24,scattered clouds
368,Kosh-Agach,RU,50.0,88.6667,52.86,75,94,3.69,overcast clouds
369,Fortuna,US,40.5982,-124.1573,53.94,55,26,4.85,scattered clouds
370,Praia Da Vitoria,PT,38.7333,-27.0667,78.76,82,5,11.1,clear sky
371,Florence,IT,43.7667,11.25,86.05,45,40,10.36,scattered clouds
372,Vicuna,CL,-30.0319,-70.7081,53.33,17,0,6.98,clear sky
373,Upington,ZA,-28.4478,21.2561,70.74,20,89,13.13,overcast clouds
374,Kristiinankaupunki,FI,62.2743,21.376,59.27,58,9,6.53,clear sky
375,Calbuco,CL,-41.768,-73.1273,58.21,68,100,5.23,overcast clouds
376,Sarkand,KZ,45.41,79.9186,70.93,46,56,3.8,broken clouds
377,Khatanga,RU,71.9667,102.5,65.01,47,99,12.95,overcast clouds
378,Guhagar,IN,17.4842,73.1929,79.0,89,99,11.56,overcast clouds
379,Mambatangan,PH,8.4333,124.8333,76.55,92,99,4.54,overcast clouds
380,Nikolskoye,RU,59.7035,30.7861,64.29,63,80,1.52,broken clouds
381,Buluang,PH,13.3068,123.3425,81.72,81,98,10.92,overcast clouds
382,Portland,US,45.5234,-122.6762,78.49,68,1,1.99,clear sky
383,Tura,IN,25.5198,90.2201,75.54,95,99,4.0,overcast clouds
384,Maun,BW,-19.9833,23.4167,66.6,23,0,6.89,clear sky
385,Gazimurskiy Zavod,RU,51.5461,118.3266,56.93,99,100,3.98,overcast clouds
386,Hope,US,33.6671,-93.5916,84.25,49,18,4.45,few clouds
387,Ponta Do Sol,PT,32.6667,-17.1,81.72,64,47,2.62,scattered clouds
388,Galveston,US,29.3669,-94.9669,91.18,87,75,8.05,broken clouds
389,Severnoye,RU,56.3491,78.3619,56.93,95,13,5.93,few clouds
390,Santa Rosalia,MX,27.3167,-112.2833,87.19,63,29,8.05,scattered clouds
391,Puerto Baquerizo Moreno,EC,-0.9,-89.6,70.79,77,40,15.23,scattered clouds
392,Staryy Nadym,RU,65.6118,72.6842,61.32,84,14,7.99,few clouds
393,Beringovskiy,RU,63.05,179.3167,47.46,98,100,17.94,heavy intensity rain
394,Iqaluit,CA,63.7506,-68.5145,43.7,87,100,25.99,light rain
395,Sur,OM,22.5667,59.5289,95.43,46,71,7.78,broken clouds
396,Umm Lajj,SA,25.0213,37.2685,93.07,48,90,2.37,overcast clouds
397,Puerto Quijarro,BO,-17.7833,-57.7667,89.56,20,100,4.94,overcast clouds
398,Aykhal,RU,66.0,111.5,59.18,48,7,8.68,clear sky
399,Rupert,US,42.6191,-113.6772,80.04,47,1,4.61,clear sky
400,Mount Barker,AU,-35.0667,138.8667,50.11,95,15,6.11,few clouds
401,Atyashevo,RU,54.5644,46.0691,66.81,62,48,4.7,scattered clouds
402,Westport,US,41.1415,-73.3579,76.6,72,75,1.01,broken clouds
403,Ternate,ID,0.8,127.4,80.83,78,99,5.73,light rain
404,Omboue,GA,-1.5746,9.2618,77.9,74,67,11.39,broken clouds
405,Moron,AR,-34.6534,-58.6198,66.99,58,32,1.99,scattered clouds
406,Udachnyy,RU,66.4167,112.4,59.88,48,11,9.17,few clouds
407,Seondha,IN,26.1578,78.7797,79.57,89,96,6.89,overcast clouds
408,Hokitika,NZ,-42.7167,170.9667,43.65,85,100,14.16,overcast clouds
409,Mbini,GQ,1.574,9.6134,79.03,78,90,12.01,overcast clouds
410,Kahului,US,20.8947,-156.47,77.85,77,20,11.5,few clouds
411,Waipawa,NZ,-41.4122,175.5153,43.43,76,99,5.28,overcast clouds
412,Champerico,GT,14.3,-91.9167,90.72,76,90,6.93,overcast clouds
413,Vredendal,ZA,-31.6683,18.5012,54.72,79,19,5.55,few clouds
414,Price,US,39.5994,-110.8107,81.66,22,1,4.61,clear sky
415,Kouango,CF,4.9934,19.9619,76.33,84,63,3.15,light rain
416,Bima,ID,-8.4667,118.7167,73.24,95,24,4.12,few clouds
417,Saint-Georges,GD,12.0564,-61.7485,85.68,79,40,12.66,scattered clouds
418,Williston,US,48.147,-103.618,84.61,27,33,15.77,scattered clouds
419,Malpe,IN,13.35,74.7167,79.9,87,87,9.17,overcast clouds
420,Walvis Bay,NA,-22.9575,14.5053,58.08,82,26,8.88,scattered clouds
421,Saint Helens,GB,53.45,-2.7333,71.71,65,20,3.0,few clouds
422,Pundaguitan,PH,6.3711,126.1689,83.71,76,50,15.3,scattered clouds
423,Merauke,ID,-8.4667,140.3333,75.92,90,91,10.47,overcast clouds
424,Crateus,BR,-5.1783,-40.6775,94.28,24,70,7.02,broken clouds
425,Margate,GB,51.3813,1.3862,70.88,62,65,1.99,broken clouds
426,Arlit,NE,18.7369,7.3853,103.37,19,6,9.1,clear sky
427,Tari,NG,12.4086,4.4914,91.6,47,79,7.54,broken clouds
428,Bafoulabe,ML,13.8065,-10.8321,89.19,59,92,14.07,overcast clouds
429,Tortoli,IT,39.9256,9.6572,83.82,52,54,4.12,broken clouds
430,Chekhov,RU,55.1431,37.4711,67.08,67,93,0.6,overcast clouds
431,Wufeng,CN,27.45,104.8333,62.37,83,24,3.36,few clouds
432,Okhotsk,RU,59.3833,143.3,52.88,89,7,3.56,clear sky
433,Gazanjyk,TM,39.2446,55.5154,92.86,25,59,9.19,broken clouds
434,Conde,BR,-7.2597,-34.9075,74.66,88,75,19.57,broken clouds
435,Jalu,LY,29.0331,21.5482,106.43,8,0,15.73,clear sky
436,Tsabong,BW,-26.0217,22.401,67.75,23,0,10.51,clear sky
437,Trelew,AR,-43.249,-65.3051,69.62,27,23,19.48,few clouds
438,Awbari,LY,26.5921,12.7805,103.23,8,0,10.87,clear sky
439,Kardla,EE,58.9978,22.7492,65.05,56,64,6.73,broken clouds
440,Shevchenkove,UA,49.6959,37.1735,76.78,34,93,2.3,overcast clouds
441,Bonavista,CA,48.6499,-53.1147,67.26,64,100,13.98,overcast clouds
442,Rocha,UY,-34.4833,-54.3333,62.85,57,15,4.7,few clouds
443,Mazagao,BR,-0.115,-51.2894,93.25,43,4,4.0,clear sky
444,Marystown,CA,47.1666,-55.1483,65.03,77,95,17.2,overcast clouds
445,Kabin Buri,TH,13.9511,101.7177,77.13,91,100,4.94,overcast clouds
446,Toora-Khem,RU,52.4675,96.11,56.41,97,99,4.14,light rain
447,Honiara,SB,-9.4333,159.95,75.02,87,31,3.53,scattered clouds
448,Teknaf,BD,20.8624,92.3058,79.11,91,75,5.88,broken clouds
449,Kavaratti,IN,10.5669,72.642,81.9,82,99,15.79,overcast clouds
450,Hammerfest,NO,70.6634,23.6821,50.45,87,75,9.22,broken clouds
451,Fort-Shevchenko,KZ,44.5086,50.263,87.04,40,0,7.52,clear sky
452,Pandan,PH,14.0453,124.1694,83.97,70,99,14.52,overcast clouds
453,Kaeo,NZ,-35.1,173.7833,59.32,89,100,12.5,light rain
454,Vesoul,FR,47.5833,5.8333,67.82,76,97,4.27,overcast clouds
455,Labrea,BR,-7.2586,-64.7981,97.74,21,14,4.88,few clouds
456,Zhigansk,RU,66.7697,123.3711,58.66,56,40,3.89,scattered clouds
457,Narasannapeta,IN,18.4167,84.05,81.3,80,100,5.82,light rain
458,Sal Rei,CV,16.1833,-22.9167,79.36,100,90,10.36,light intensity drizzle
459,Voznesenye,RU,61.0106,35.4781,62.42,51,1,9.24,clear sky
460,Doha,QA,25.2867,51.5333,98.58,47,0,3.44,clear sky
461,Nelson Bay,AU,-32.7167,152.15,53.76,72,0,3.0,clear sky
462,Le Port,RE,-20.9373,55.2919,67.96,76,68,5.66,light rain
463,Pangnirtung,CA,66.1451,-65.7125,54.82,64,100,13.42,light rain
464,Grand Gaube,MU,-20.0064,57.6608,66.38,77,31,5.01,light rain
465,Cockburn Town,TC,21.4612,-71.1419,85.96,70,40,16.11,scattered clouds
466,Oktyabrskiy,RU,54.4815,53.471,82.71,43,100,14.58,overcast clouds
467,Yangambi,CD,0.8102,24.4336,78.24,59,24,0.38,light rain
468,Plattsburgh,US,44.6995,-73.4529,82.31,54,100,1.01,overcast clouds
469,Berlevag,NO,70.8578,29.0864,48.2,87,75,33.38,light rain
470,Redmond,US,47.674,-122.1215,79.74,66,44,1.99,scattered clouds
471,Tautira,PF,-17.7333,-149.15,77.02,78,68,14.34,broken clouds
472,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,60,44,14.45,scattered clouds
473,Karabulak,RU,43.3036,44.8964,84.76,45,59,5.61,broken clouds
474,Homer,US,59.6425,-151.5483,60.04,85,1,0.0,clear sky
475,Torbat-E Jam,IR,35.244,60.6225,86.83,16,18,17.45,few clouds
476,Castrillon,ES,43.3979,-6.7922,79.21,71,77,4.68,broken clouds
477,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.41,82,87,12.59,overcast clouds
478,Alice Springs,AU,-23.7,133.8833,36.95,60,0,3.44,clear sky
479,Araguaina,BR,-7.1911,-48.2072,98.73,16,96,5.84,overcast clouds
480,Muisne,EC,0.6,-80.0333,78.62,77,87,10.54,overcast clouds
481,Saint-Paul,RE,-21.0096,55.2707,68.09,78,64,1.43,light rain
482,Waddan,LY,29.1614,16.139,104.97,9,0,13.38,clear sky
483,Wewak,PG,-3.5534,143.6268,78.19,84,52,1.95,broken clouds
484,Lerwick,GB,60.1545,-1.1494,57.2,86,100,9.69,overcast clouds
485,Karasjok,NO,69.4719,25.5112,51.91,68,99,19.01,overcast clouds
486,Isangel,VU,-19.55,169.2667,67.53,71,82,2.33,broken clouds
487,Usinsk,RU,65.9939,57.5281,66.51,90,96,5.64,overcast clouds
488,Budesti,RO,44.2347,26.4658,90.88,40,33,4.7,scattered clouds
489,Leirvik,NO,59.7798,5.5005,70.21,52,20,5.75,few clouds
490,Malakal,SS,9.5334,31.6605,76.48,84,91,5.01,light rain
491,Eyl,SO,7.9803,49.8164,78.66,77,63,26.75,broken clouds
492,The Valley,AI,18.217,-63.0578,86.83,74,20,11.5,few clouds
493,Qorveh,IR,35.1664,47.8045,73.17,33,85,3.91,overcast clouds
494,Lewisporte,CA,49.2499,-55.0482,74.14,38,87,13.91,overcast clouds
495,Nurota,UZ,40.5614,65.6886,89.69,17,75,12.97,broken clouds
496,Kemi,FI,65.8596,24.8228,60.57,67,75,11.5,broken clouds
497,Arnold,GB,53.0,-1.1333,75.47,60,60,6.4,broken clouds
498,Makakilo City,US,21.3469,-158.0858,77.32,69,1,6.91,clear sky
499,Uige,AO,-7.6087,15.0613,81.5,28,28,3.49,scattered clouds
500,Naples,IT,40.8333,14.25,90.84,64,0,1.01,clear sky
501,Keflavik,IS,64.0049,-22.5624,58.51,82,75,5.75,broken clouds
502,Cap Malheureux,MU,-19.9842,57.6142,66.47,78,27,5.99,scattered clouds
503,Jacareacanga,BR,-6.2222,-57.7528,99.37,17,3,4.34,clear sky
504,Sabang,ID,5.8933,95.3214,83.03,75,87,23.89,overcast clouds
505,Mount Gambier,AU,-37.8333,140.7667,49.91,100,90,10.36,overcast clouds
506,Lasem,ID,-6.6922,111.4527,78.15,86,12,7.2,few clouds
507,Bombay,IN,19.0144,72.8479,84.88,84,75,14.97,haze
508,La Libertad,EC,-2.2333,-80.9,71.55,81,98,9.95,overcast clouds
509,Lithakia,GR,37.7167,20.8333,94.42,40,0,9.22,clear sky
510,Xining,CN,36.6167,101.7667,58.37,68,89,4.88,overcast clouds
511,Kutum,SD,14.2,24.6667,85.23,36,98,7.23,overcast clouds
512,Morbegno,IT,46.1383,9.57,69.28,99,100,0.6,heavy intensity rain
513,Beloha,MG,-25.1667,45.05,64.76,76,0,14.79,clear sky
514,Ak-Dovurak,RU,51.1833,90.6,59.79,90,69,6.38,broken clouds
515,Dhing,IN,26.4667,92.4667,83.62,84,65,7.83,broken clouds
516,Manta,EC,-0.95,-80.7333,74.01,83,100,10.54,overcast clouds
517,Goderich,CA,43.7501,-81.7165,80.04,66,4,5.73,clear sky
518,Whitianga,NZ,-36.8333,175.7,54.01,88,100,5.41,light rain
519,Teguldet,RU,57.3064,88.1667,59.97,98,100,1.25,light rain
520,Morris,US,40.8334,-74.5329,74.82,69,90,1.01,overcast clouds
521,Dalnerechensk,RU,45.9339,133.7225,74.05,64,94,5.77,overcast clouds
522,Port Victoria,KE,0.0939,33.9756,73.13,71,43,4.97,scattered clouds
523,Preobrazheniye,RU,42.9019,133.9064,71.67,92,83,5.32,broken clouds
524,Sitka,US,57.0531,-135.33,64.29,72,90,8.05,overcast clouds
525,Cabra,ES,37.4725,-4.4421,94.66,25,37,1.99,scattered clouds
526,Warrington,GB,53.3925,-2.5802,71.94,64,20,5.75,few clouds
527,Hauterive,FR,46.0901,3.4459,72.36,85,80,6.13,broken clouds
528,Itarema,BR,-2.9248,-39.9167,87.66,52,30,15.75,scattered clouds
529,Lander,US,42.833,-108.7307,76.98,41,1,3.44,clear sky
530,Piet Retief,ZA,-27.0071,30.8132,55.24,47,0,4.16,clear sky
531,Ordzhonikidzevskaya,RU,43.3211,45.0522,85.91,44,63,6.35,broken clouds
532,Liku,ID,-0.7275,119.8922,76.03,90,61,3.38,broken clouds
533,Wattegama,LK,6.7989,81.4808,79.07,72,98,6.76,overcast clouds
534,Stornoway,GB,58.2093,-6.3865,60.93,94,75,13.8,broken clouds
535,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,84.76,58,92,0.83,overcast clouds
536,Governador Valadares,BR,-18.8511,-41.9494,80.83,37,76,5.26,broken clouds
537,Acarau,BR,-2.8856,-40.12,88.38,51,28,13.4,scattered clouds
538,Vanavara,RU,60.34,102.2797,61.34,62,89,4.38,overcast clouds
539,Souillac,MU,-20.5167,57.5167,66.36,76,71,21.5,light rain
540,Dinguiraye,GN,11.3,-10.7167,73.11,92,82,6.08,moderate rain
541,Apiai,BR,-24.5094,-48.8425,60.96,54,57,6.15,broken clouds
542,Tiksi,RU,71.6872,128.8694,40.19,89,1,8.93,clear sky
543,Udalguri,IN,26.7667,92.1333,82.83,85,83,4.74,broken clouds
544,Lasa,IT,46.6166,10.7002,59.74,98,100,0.74,light rain
545,Gelgaudiskis,LT,55.0792,22.9758,62.74,84,99,4.72,overcast clouds
546,Paita,PE,-5.0892,-81.1144,75.76,71,0,12.26,clear sky
547,Talnakh,RU,69.4865,88.3972,67.44,60,39,1.86,scattered clouds
548,Anadyr,RU,64.75,177.4833,51.01,93,100,17.0,light rain
549,Mayumba,GA,-3.432,10.6554,75.87,80,56,9.33,broken clouds
550,Nemuro,JP,43.3236,145.575,67.12,99,99,3.42,overcast clouds
551,Hemnesberget,NO,66.2333,13.6333,59.72,79,95,5.95,overcast clouds
552,Wageningen,NL,51.9667,5.6667,74.17,68,21,1.01,few clouds
553,Cordeiro,BR,-22.0286,-42.3608,68.36,55,65,4.18,broken clouds
554,Chute-Aux-Outardes,CA,49.1168,-68.399,62.8,58,6,6.85,clear sky
555,Bria,CF,6.5423,21.9863,72.37,90,10,3.69,light rain
556,Muzaffarpur,IN,26.1167,85.4,76.93,79,100,1.36,heavy intensity rain
557,Canguaretama,BR,-6.38,-35.1289,82.38,63,68,15.14,broken clouds
558,Tiznit,MA,29.5833,-9.5,78.04,50,0,10.56,clear sky
559,Vila Do Maio,CV,15.1333,-23.2167,81.39,86,97,13.94,overcast clouds
560,Shimoda,JP,34.6667,138.95,74.1,86,1,2.93,clear sky
561,Solginskiy,RU,61.05,41.3428,57.6,65,21,4.85,few clouds
562,Sao Domingos Do Maranhao,BR,-5.5758,-44.3853,96.62,23,52,4.76,broken clouds
563,Kikwit,CD,-5.041,18.8162,89.1,17,16,1.36,few clouds
564,Houlton,US,46.1262,-67.8403,79.72,61,75,5.75,broken clouds
565,Moravsky Pisek,CZ,48.9902,17.3327,74.59,60,76,3.83,broken clouds
566,Jaguaruna,BR,-28.615,-49.0256,68.23,69,80,5.35,broken clouds
567,Teeli,RU,51.0333,90.2333,59.47,91,73,5.55,broken clouds
568,San Policarpo,PH,12.1791,125.5072,80.53,78,100,6.64,overcast clouds
569,Saint-Louis,SN,16.3333,-15.0,96.03,40,99,8.34,overcast clouds
570,Bayburt,TR,40.2589,40.2278,65.82,79,1,4.07,clear sky
571,Batticaloa,LK,7.7102,81.6924,82.2,70,95,9.08,overcast clouds
572,Taltal,CL,-25.4,-70.4833,63.9,62,3,4.61,clear sky
573,Araouane,ML,18.9048,-3.5265,101.82,23,56,13.13,broken clouds
574,Sayyan,YE,15.1718,44.3244,65.95,58,81,2.48,broken clouds
575,Ola,RU,59.5833,151.2833,48.58,56,95,13.65,overcast clouds
576,Sandwick,GB,60.0,-1.25,57.02,94,20,6.91,few clouds
577,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,85.46,14,100,7.2,overcast clouds
578,Lata,PT,40.1629,-8.3327,84.04,55,21,12.28,few clouds
579,Vilhena,BR,-12.7406,-60.1458,89.73,23,74,5.37,broken clouds
580,Sukhumi,GE,43.0033,41.0153,79.23,89,31,2.66,scattered clouds
581,Antofagasta,CL,-23.65,-70.4,66.22,61,2,5.5,clear sky
582,Konyshevka,RU,51.8418,35.2941,72.28,55,62,7.34,broken clouds
583,Fort Nelson,CA,58.8053,-122.7002,59.0,88,100,4.88,overcast clouds
584,Tolstoy-Yurt,RU,43.4444,45.7722,88.12,42,0,4.47,clear sky
585,Nouakchott,MR,18.0858,-15.9785,85.93,77,54,14.45,broken clouds
586,Tashtyp,RU,52.7939,89.8983,60.67,96,90,4.09,moderate rain
587,Tonantins,BR,-2.8731,-67.8022,91.99,34,9,3.69,clear sky
588,Luanda,AO,-8.8368,13.2343,72.46,81,11,14.97,few clouds
589,Kirakira,SB,-10.4544,161.9205,73.83,80,11,4.09,few clouds
590,Iquitos,PE,-3.7481,-73.2472,89.64,45,20,9.22,few clouds
591,Romilly-Sur-Seine,FR,48.5108,3.7263,69.12,77,95,2.95,overcast clouds
592,Dalvik,IS,65.9702,-18.5286,56.26,81,86,7.67,overcast clouds
593,Ondjiva,AO,-17.0667,15.7333,71.96,19,3,3.2,clear sky
594,Pringsewu,ID,-5.3582,104.9744,73.44,95,59,2.42,broken clouds
595,Lamu,KE,-2.2717,40.902,75.42,82,3,14.16,clear sky
596,Konevo,RU,62.1215,39.3192,61.05,51,6,7.9,clear sky
597,Nuristan,AF,35.3,70.8333,50.86,71,15,3.47,few clouds
598,Chingirlau,KZ,51.095,54.0814,88.92,22,100,10.4,overcast clouds
599,Soe,ID,-9.8607,124.284,64.26,91,23,5.79,few clouds
600,Kirsanov,RU,52.6549,42.7224,67.21,56,69,5.84,broken clouds
601,Noyabrsk,RU,63.1994,75.4507,62.29,79,46,7.27,scattered clouds
602,Deep River,CA,46.1001,-77.4995,77.43,40,9,4.18,clear sky
603,Akdepe,TM,42.0551,59.3788,89.6,23,40,16.28,scattered clouds
604,Solton,RU,52.8429,86.4787,59.13,82,61,2.1,broken clouds
605,Mwense,ZM,-10.3845,28.698,71.53,28,1,5.1,clear sky
606,Abu Kamal,SY,34.4506,40.9171,102.88,11,17,11.83,few clouds
607,College,US,64.8569,-147.8028,67.95,62,40,8.05,smoke
608,Anito,PH,12.4497,125.2886,80.71,80,73,7.09,broken clouds
609,Sabzevar,IR,36.2126,57.6819,86.94,17,65,17.98,broken clouds
610,Londrina,BR,-23.3103,-51.1628,71.26,40,0,11.5,clear sky
611,Sandur,IN,15.1,76.55,73.54,83,66,17.18,broken clouds
612,Dargaville,NZ,-35.9333,173.8833,53.89,94,100,6.53,light rain
613,Ariquemes,BR,-9.9133,-63.0408,96.69,20,33,5.53,scattered clouds
614,Bereda,ES,43.2686,-7.5406,82.42,61,15,6.73,few clouds
615,Banyo,CM,6.75,11.8167,68.95,93,95,2.89,moderate rain
616,Solnechnyy,RU,50.7214,136.6319,53.51,98,100,4.18,overcast clouds
617,Taoudenni,ML,22.6783,-3.9836,117.21,6,9,11.48,clear sky
618,Tugolesskiy Bor,RU,55.5505,39.8242,62.85,66,82,0.65,broken clouds
619,Mantua,IT,45.1667,10.7833,79.92,82,100,5.99,overcast clouds
620,Verkh-Usugli,RU,52.7,115.1667,57.52,92,100,3.13,overcast clouds
621,Eloy,US,32.7559,-111.5548,101.73,31,0,5.86,clear sky
622,Sola,VU,-13.8833,167.55,77.22,77,50,11.45,scattered clouds
623,Maunabo,PR,18.0072,-65.8993,88.52,84,17,9.95,few clouds
624,Miandrivazo,MG,-19.5167,45.4667,80.26,37,73,3.56,broken clouds
625,Togul,RU,53.465,85.9128,59.7,86,47,1.45,scattered clouds
626,Bambanglipuro,ID,-7.95,110.2833,75.49,90,22,7.96,light rain
627,Romny,UA,50.751,33.4747,70.27,52,91,3.24,overcast clouds
628,Kysyl-Syr,RU,63.8986,122.7617,61.88,52,88,3.38,overcast clouds
629,Batemans Bay,AU,-35.7167,150.1833,54.91,65,62,6.33,broken clouds
630,Coahuayana,MX,18.7333,-103.6833,89.08,57,64,4.23,broken clouds
631,Nosy Varika,MG,-20.5833,48.5333,67.53,82,87,10.13,light rain
632,Podporozhye,RU,60.9112,34.1706,60.28,53,1,6.85,clear sky
633,Comodoro Rivadavia,AR,-45.8667,-67.5,67.86,17,0,11.5,clear sky
634,Qaqortoq,GL,60.7167,-46.0333,50.5,95,100,3.96,overcast clouds
635,Coihaique,CL,-45.5752,-72.0662,45.21,75,0,3.44,clear sky
636,Pauini,BR,-7.7136,-66.9764,95.76,22,6,5.77,clear sky
637,Puerto Padre,CU,21.195,-76.6028,92.41,59,37,6.44,scattered clouds
638,Te Anau,NZ,-45.4167,167.7167,35.13,92,100,0.25,overcast clouds
639,Gamba,GA,-2.65,10.0,76.84,77,76,9.37,broken clouds
640,Puerto Del Rosario,ES,28.5004,-13.8627,78.55,69,20,18.41,few clouds
641,Kamenka,RU,51.3223,42.7678,69.93,53,95,6.85,overcast clouds
642,Mehamn,NO,71.0357,27.8492,50.18,81,75,27.63,broken clouds
643,Raahe,FI,64.6833,24.4833,60.89,64,100,15.68,overcast clouds
644,Sawtell,AU,-30.3833,153.1,51.82,54,0,8.05,clear sky
645,Buin,CL,-33.7333,-70.75,66.06,31,0,4.92,clear sky
646,Skjervoy,NO,70.0311,20.9714,53.6,95,100,9.6,overcast clouds
647,Joao Pinheiro,BR,-17.7425,-46.1725,81.21,28,97,6.42,overcast clouds
648,Namibe,AO,-15.1961,12.1522,72.39,59,4,13.4,clear sky
649,Rocky Mountain House,CA,52.3668,-114.9188,70.83,39,90,4.0,overcast clouds
650,Chicama,PE,-7.8447,-79.1469,64.94,62,44,8.68,scattered clouds
651,Vangaindrano,MG,-23.35,47.6,64.67,83,100,4.23,light rain
652,Sokolskoye,RU,57.1412,43.1589,65.82,58,13,8.23,few clouds
653,Abha,SA,18.2164,42.5053,70.05,73,20,5.75,few clouds
654,Dakar,SN,14.6937,-17.4441,86.88,79,81,10.54,broken clouds
655,Vila,PT,42.0304,-8.1588,72.73,62,11,7.94,few clouds
656,Nushki,PK,29.5542,66.0215,89.73,8,0,5.61,clear sky
657,San Vicente,AR,-26.6167,-54.1333,73.78,24,3,2.86,clear sky
658,Hatta,IN,24.1167,79.6,76.71,85,100,12.17,overcast clouds
659,Laurel,US,39.0993,-76.8483,82.63,56,1,3.0,clear sky
660,Graaff-Reinet,ZA,-32.2522,24.5308,66.92,45,83,2.95,broken clouds
661,Sitia,GR,35.2,26.0986,83.98,59,0,10.6,clear sky
662,Namtsy,RU,62.7161,129.6658,55.51,59,74,1.63,broken clouds
663,Lopatino,RU,52.6195,45.8118,66.22,79,20,6.11,few clouds
664,Dudinka,RU,69.4058,86.1778,68.99,58,52,2.46,broken clouds
665,Kamina,CD,-8.7386,24.9906,73.35,25,0,5.99,clear sky
